scenario	context	arm_a	arm_b	relative_l1_full_vector	relative_l1_panel_exchanges	reactions_differing	panel_exchanges_differing	max_abs_difference_full	max_abs_difference_panel
half_serum	RE:ACHN	magnitude_g1.25	ordinal	0.5689143895723281	0.4198124334445867	187	10	10.195849894634726	9.37963708738412
half_serum	RE:ACHN	magnitude_g2.00	ordinal	0.5790070545797598	0.35331528501987575	185	9	10.753159571905314	10.676661510186925
half_serum	RE:CAKI-1	magnitude_g0.50	magnitude_g0.80	0.06670499088158734	0.036393067090092705	122	8	1.658175879161695	0.6450885034729965
half_serum	RE:CAKI-1	magnitude_g0.50	magnitude_g1.00	0.17132394278083712	0.08563818953118647	102	5	5.431547691387589	1.7350627752340362
half_serum	RE:CAKI-1	magnitude_g0.50	magnitude_g1.25	0.1903275993034986	0.08702148699618044	130	8	6.03534082665028	1.764797309588202
half_serum	RE:CAKI-1	magnitude_g0.50	magnitude_g2.00	0.24882924343496612	0.21149984956947607	136	10	7.0375663838495806	4.088427819672155
half_serum	RE:CAKI-1	magnitude_g0.50	ordinal	0.6669848772795773	0.3904667603462009	183	10	16.988191208767553	8.753949500011823
half_serum	RE:CAKI-1	magnitude_g0.80	magnitude_g1.00	0.11537128474192733	0.05555610442537032	111	7	3.794193094063163	1.0899742717610397
half_serum	RE:CAKI-1	magnitude_g0.80	magnitude_g1.25	0.1324885796164168	0.05693994621373233	120	7	4.377164947488587	1.1197088061152054
half_serum	RE:CAKI-1	magnitude_g0.80	magnitude_g2.00	0.19797515054758866	0.18189380275511474	134	9	5.379390504687887	3.4685831110633756
half_serum	RE:CAKI-1	magnitude_g0.80	ordinal	0.6770147313077414	0.38811852673037356	193	9	17.17277241276379	8.964107809461932
half_serum	RE:CAKI-1	magnitude_g1.00	magnitude_g1.25	0.028353146070977952	0.008490587692676467	106	7	0.7378956336209672	0.23012720339152892
half_serum	RE:CAKI-1	magnitude_g1.00	magnitude_g2.00	0.12715659443004498	0.12737551876894598	123	9	3.794193094063163	2.580099187813185
half_serum	RE:CAKI-1	magnitude_g1.00	ordinal	0.6945718060488588	0.4009206326053997	194	9	16.77668614167771	9.963468279324669
half_serum	RE:CAKI-1	magnitude_g1.25	magnitude_g2.00	0.10951357463499625	0.1260092493181229	83	6	3.20521079961764	2.580099187813171
half_serum	RE:CAKI-1	magnitude_g1.25	ordinal	0.6997895736420842	0.3933675069098277	174	6	17.16066642208056	9.73334107593314
half_serum	RE:CAKI-1	magnitude_g2.00	ordinal	0.6904708986793578	0.32745363882888157	169	6	17.106795326715613	10.251193845674495
half_serum	RE:RXF 393	magnitude_g0.50	magnitude_g0.80	0.14632910127672472	0.06245468107034716	119	7	5.886717400367113	1.2490202234900378
half_serum	RE:RXF 393	magnitude_g0.50	magnitude_g1.00	0.13275844277061208	0.06245421292254842	116	7	4.313107263987415	1.2490504845889827
half_serum	RE:RXF 393	magnitude_g0.50	magnitude_g1.25	0.15245167258028258	0.05659672158698883	122	8	5.009968991169952	1.3560816222412235
half_serum	RE:RXF 393	magnitude_g0.50	magnitude_g2.00	0.21197051323374727	0.18180040525620328	136	8	6.953061006478171	3.466299843281585
half_serum	RE:RXF 393	magnitude_g0.50	ordinal	0.5251852162985995	0.33404353385372754	196	9	12.020793185225855	9.002408444093327
half_serum	RE:RXF 393	magnitude_g0.80	magnitude_g1.00	0.02576044515317617	2.787644795267261e-06	114	7	1.573663181926105	8.04545500479037e-05
half_serum	RE:RXF 393	magnitude_g0.80	magnitude_g1.25	0.05427501683524203	0.01348090438485149	118	8	3.15578327518847	0.5525926139024726
half_serum	RE:RXF 393	magnitude_g0.80	magnitude_g2.00	0.10844932722513168	0.12044214164074067	120	8	2.997639424502291	2.5769544947934424
half_serum	RE:RXF 393	magnitude_g0.80	ordinal	0.5222189594637171	0.345683630342307	188	9	10.982338862016185	10.04328607934862
half_serum	RE:RXF 393	magnitude_g1.00	magnitude_g1.25	0.033689759961415565	0.013478452459356697	104	8	3.1545071251981844	0.5525121593524247
half_serum	RE:RXF 393	magnitude_g1.00	magnitude_g2.00	0.11037144733237952	0.12044249309969901	118	8	2.99758637895588	2.576954494793479
half_serum	RE:RXF 393	magnitude_g1.00	ordinal	0.5331199033848455	0.34568227991743067	205	9	10.982346338667877	10.043205624798572
half_serum	RE:RXF 393	magnitude_g1.25	magnitude_g2.00	0.11881141557160227	0.12558459437078814	77	5	3.166134744433966	2.5769275603772375
half_serum	RE:RXF 393	magnitude_g1.25	ordinal	0.5393577872698951	0.33612090503302294	184	6	11.362948888682592	9.490693465446148
half_serum	RE:RXF 393	magnitude_g2.00	ordinal	0.5415367818692808	0.32864062120549814	180	6	10.362844685734215	10.286346624015822
half_serum	RE:SN12C	magnitude_g0.50	magnitude_g0.80	0.04024602607098521	0.06244737610502121	80	7	1.135210042142928	1.1352100421429245
half_serum	RE:SN12C	magnitude_g0.50	magnitude_g1.00	0.059808765023633546	0.08388461954518743	101	7	1.4544775082805916	1.4544749479735035
half_serum	RE:SN12C	magnitude_g0.50	magnitude_g1.25	0.1925012774666513	0.22753283704305516	101	7	6.137836393705441	6.137836393705405
half_serum	RE:SN12C	magnitude_g0.50	magnitude_g2.00	0.2428357424951127	0.22094853487815555	104	7	6.8431803803864835	4.927187753828276
half_serum	RE:SN12C	magnitude_g0.50	ordinal	0.5860505603374323	0.6027851116243366	190	11	13.915173455187045	9.259148719467714
half_serum	RE:SN12C	magnitude_g0.80	magnitude_g1.00	0.02195441182612929	0.02109903748202949	80	6	0.5472723814488383	0.5472723814488383
half_serum	RE:SN12C	magnitude_g0.80	magnitude_g1.25	0.16163798833894255	0.17468943509380785	84	6	6.137824455617739	6.137824455617726
half_serum	RE:SN12C	magnitude_g0.80	magnitude_g2.00	0.22119392249443742	0.1573347874226442	103	7	6.8431803803864835	3.7919777116853517
half_serum	RE:SN12C	magnitude_g0.80	ordinal	0.6034392326533508	0.6364846209672231	200	11	13.694422113840664	10.121058174967583
half_serum	RE:SN12C	magnitude_g1.00	magnitude_g1.25	0.14138018828488336	0.15878548230869025	69	6	5.590552074168913	5.590552074168888
half_serum	RE:SN12C	magnitude_g1.00	magnitude_g2.00	0.20428834671020316	0.1531875770752677	89	7	6.8431803803864835	3.4727128058547727
half_serum	RE:SN12C	magnitude_g1.00	ordinal	0.6024138393004043	0.638017346963358	209	11	13.37516237533528	10.440323080798162
half_serum	RE:SN12C	magnitude_g1.25	magnitude_g2.00	0.15366517369261187	0.19915438604262656	86	7	10.0	6.137836393705425
half_serum	RE:SN12C	magnitude_g1.25	ordinal	0.5583311954917933	0.570724608912173	205	11	13.231377697842285	11.04846394360181
half_serum	RE:SN12C	magnitude_g2.00	ordinal	0.6187611200456374	0.72605073366108	208	11	14.029296645758484	13.913035886652935
half_serum	RE:TK-10	magnitude_g0.50	magnitude_g0.80	0.07718169124106708	0.024005999364443364	110	7	3.298710278443573	0.5888401198216502
half_serum	RE:TK-10	magnitude_g0.50	magnitude_g1.00	0.13556579997929216	0.04984015912614893	117	8	5.6369496094512	1.28926838297651
half_serum	RE:TK-10	magnitude_g0.50	magnitude_g1.25	0.20387000434374777	0.17900168153536805	130	8	5.8142103009634445	3.4205207815746825
half_serum	RE:TK-10	magnitude_g0.50	magnitude_g2.00	0.20020105965137364	0.18090289907179252	130	10	6.585004564586636	3.4205207815746164
half_serum	RE:TK-10	magnitude_g0.50	ordinal	0.5419240655769307	0.3467228345880918	205	11	14.189142662287196	7.185095335666667
half_serum	RE:TK-10	magnitude_g0.80	magnitude_g1.00	0.067900674997868	0.028177986629354418	104	8	2.3382393310076277	0.7342820830189059
half_serum	RE:TK-10	magnitude_g0.80	magnitude_g1.25	0.14915637673167936	0.15515108352932538	117	8	4.446568709957642	3.0721170140342733
half_serum	RE:TK-10	magnitude_g0.80	magnitude_g2.00	0.160971009547779	0.15705821934417596	129	10	4.708313673867821	3.072117014034207
half_serum	RE:TK-10	magnitude_g0.80	ordinal	0.5646164253935567	0.35991515134277613	202	11	14.35648062830073	7.092330030926405
half_serum	RE:TK-10	magnitude_g1.00	magnitude_g1.25	0.10461905752443608	0.12928988462237095	75	5	3.4307057936051573	2.5831481451828067
half_serum	RE:TK-10	magnitude_g1.00	magnitude_g2.00	0.11820259653774552	0.13120134637774006	87	7	3.692450757515336	2.583148145182781
half_serum	RE:TK-10	magnitude_g1.00	ordinal	0.5743184420055946	0.35375938770593185	184	9	14.585000137080165	7.016405862810972
half_serum	RE:TK-10	magnitude_g1.25	magnitude_g2.00	0.024788620015095204	0.001933479894616894	52	3	0.8000000000000219	0.06176417392989464
half_serum	RE:TK-10	magnitude_g1.25	ordinal	0.5649871910466917	0.31333256546334837	184	9	13.726417324469779	7.875002276888166
half_serum	RE:TK-10	magnitude_g2.00	ordinal	0.5765528589464406	0.31529376802554604	195	11	14.129000901708972	7.936766450818061
lower_task	BR:BT-549	magnitude_g0.50	magnitude_g0.80	0.12225978583615875	0.038752220547973025	120	8	6.1331560826038425	1.0735855918934867
lower_task	BR:BT-549	magnitude_g0.50	magnitude_g1.00	0.11656240023179465	0.038752222173533156	116	8	6.133155645562466	1.0735855702279977
lower_task	BR:BT-549	magnitude_g0.50	magnitude_g1.25	0.11466322818829876	0.03875228442169382	118	9	6.133160731109637	1.073584734819864
lower_task	BR:BT-549	magnitude_g0.50	magnitude_g2.00	0.235343571552985	0.2441519144307319	132	9	6.6887487748145595	5.032959738248705
lower_task	BR:BT-549	magnitude_g0.50	ordinal	0.7684878682830775	0.46430434302889545	195	11	23.94123429245422	10.166516479528344
lower_task	BR:BT-549	magnitude_g0.80	magnitude_g1.00	0.01287557898923631	3.3708687726858998e-09	16	0	1.7970900658329843	6.490518544843837e-08
lower_task	BR:BT-549	magnitude_g0.80	magnitude_g1.25	0.010965501864591165	1.3382390506713916e-07	33	4	1.7970917759305713	2.5675630312971265e-06
lower_task	BR:BT-549	magnitude_g0.80	magnitude_g2.00	0.1891275258123843	0.2075260418766223	76	6	9.712327834042316	4.548326691565037
lower_task	BR:BT-549	magnitude_g0.80	ordinal	0.7956842128826889	0.4745662635960694	203	11	23.47023121709517	11.24010207142183
lower_task	BR:BT-549	magnitude_g1.00	magnitude_g1.25	0.0019102688724084254	1.3045304161767898e-07	27	4	0.3278597866795224	2.502657845848688e-06
lower_task	BR:BT-549	magnitude_g1.00	magnitude_g2.00	0.18913002791377173	0.20752604025503035	86	6	7.915237768209333	4.548326626659851
lower_task	BR:BT-549	magnitude_g1.00	ordinal	0.7857735832152674	0.4745662608215151	193	11	23.470231217002688	11.240102049756342
lower_task	BR:BT-549	magnitude_g1.25	magnitude_g2.00	0.18912998992058944	0.20752597729384747	84	6	7.915236058111746	4.548324124002005
lower_task	BR:BT-549	magnitude_g1.25	ordinal	0.7857735705500499	0.4745661534618672	194	11	23.47023121343771	11.240101214348208
lower_task	BR:BT-549	magnitude_g2.00	ordinal	0.7898186050267973	0.44379665467574814	206	11	20.203948597968104	13.066207862357171
lower_task	BR:MCF7	magnitude_g0.50	magnitude_g0.80	0.11799327043023863	0.07052481538093393	91	6	4.567032667705441	1.2279352860182158
lower_task	BR:MCF7	magnitude_g0.50	magnitude_g1.00	0.16869865681190396	0.12133334700499912	110	9	5.470060020574401	3.7820529903061164
lower_task	BR:MCF7	magnitude_g0.50	magnitude_g1.25	0.22333485384453033	0.1268754724454386	115	9	6.569195982457877	3.511568265790206
lower_task	BR:MCF7	magnitude_g0.50	magnitude_g2.00	0.23064928213364272	0.11746121105104482	123	9	6.56919598245773	3.163483938228348
lower_task	BR:MCF7	magnitude_g0.50	ordinal	0.7223309767313684	0.4860258547885526	155	12	20.774726177858465	16.531812493094662
lower_task	BR:MCF7	magnitude_g0.80	magnitude_g1.00	0.1417845271354572	0.09457909482937336	101	8	4.06439634809259	3.2506866341333813
lower_task	BR:MCF7	magnitude_g0.80	magnitude_g1.25	0.16686691727163339	0.07523403527585745	107	8	5.004144107292448	2.980201909617471
lower_task	BR:MCF7	magnitude_g0.80	magnitude_g2.00	0.17149722553371943	0.07523403520575131	107	8	5.0041441072923005	2.632117582055613
lower_task	BR:MCF7	magnitude_g0.80	ordinal	0.7063219455864759	0.446137051457722	158	11	20.855687604561748	15.359514287300499
lower_task	BR:MCF7	magnitude_g1.00	magnitude_g1.25	0.07651771474957937	0.036960168686928876	70	5	4.509648335122027	0.8260306471624119
lower_task	BR:MCF7	magnitude_g1.00	magnitude_g2.00	0.09194052842047741	0.04672973169388101	81	5	5.463859091819255	1.1741149747245867
lower_task	BR:MCF7	magnitude_g1.00	ordinal	0.7020452756428144	0.38232068216515924	155	10	18.92324344639162	14.70609540568342
lower_task	BR:MCF7	magnitude_g1.25	magnitude_g2.00	0.018482557279473448	0.009835286682913192	33	2	2.1046923880155495	0.3480843275621748
lower_task	BR:MCF7	magnitude_g1.25	ordinal	0.6909538806222711	0.3944728750811624	158	11	17.40875885714417	15.532126052845832
lower_task	BR:MCF7	magnitude_g2.00	ordinal	0.6880634907194879	0.4040673909542575	161	11	17.06068106625126	15.880210380408007
lower_task	BR:T-47D	magnitude_g0.50	magnitude_g0.80	0.2061515028224168	0.14728551297517195	124	9	9.999999999999998	2.857073069553671
lower_task	BR:T-47D	magnitude_g0.50	magnitude_g1.00	0.21286478554156085	0.1503788631768613	124	9	9.999999999999998	2.8111201717151957
lower_task	BR:T-47D	magnitude_g0.50	magnitude_g1.25	0.21841705337694228	0.151218437783361	125	10	9.999999999999998	2.791765904821748
lower_task	BR:T-47D	magnitude_g0.50	magnitude_g2.00	0.31626170627596434	0.2157729489929068	138	10	9.999999999999998	5.063318638795163
lower_task	BR:T-47D	magnitude_g0.50	ordinal	0.7363215097225029	0.43095223459526344	189	12	20.803462032541365	11.666341316945307
lower_task	BR:T-47D	magnitude_g0.80	magnitude_g1.00	0.008587199257472729	0.005042208739766574	99	8	0.18108316524645518	0.100528935781389
lower_task	BR:T-47D	magnitude_g0.80	magnitude_g1.25	0.01490653681020475	0.006823023183082408	106	9	0.5706980003942265	0.13244157569482695
lower_task	BR:T-47D	magnitude_g0.80	magnitude_g2.00	0.144927963273077	0.07300473181056459	115	9	4.138433643197556	2.206245569241492
lower_task	BR:T-47D	magnitude_g0.80	ordinal	0.836284799788572	0.539749730926924	202	12	23.706186200744046	14.523414386498978
lower_task	BR:T-47D	magnitude_g1.00	magnitude_g1.25	0.006421802030958337	0.0017810193516829085	105	9	0.5706980003942265	0.03191263991343796
lower_task	BR:T-47D	magnitude_g1.00	magnitude_g2.00	0.1402691351413852	0.07028152553867978	116	9	4.010359162608368	2.2521984670799675
lower_task	BR:T-47D	magnitude_g1.00	ordinal	0.8375314705506228	0.5372974895198932	204	12	23.731007072067523	14.477461488660502
lower_task	BR:T-47D	magnitude_g1.25	magnitude_g2.00	0.13812831809022322	0.06947988263049162	87	7	3.9587957556241653	2.271552733973415
lower_task	BR:T-47D	magnitude_g1.25	ordinal	0.8376670063437776	0.5364097658578361	181	11	23.727770261986926	14.458107221767055
lower_task	BR:T-47D	magnitude_g2.00	ordinal	0.8303114966741193	0.5626796871972725	186	10	20.98749264669444	16.72965995574047
lower_task	CNS:SF-268	magnitude_g0.50	magnitude_g0.80	0.06034542013766797	0.029105828617153856	108	8	1.1642766278462773	0.5281222107660515
lower_task	CNS:SF-268	magnitude_g0.50	magnitude_g1.00	0.1399369634196614	0.06752927806352371	134	10	5.376200222860156	1.378529131736924
lower_task	CNS:SF-268	magnitude_g0.50	magnitude_g1.25	0.18679027461412562	0.07396318454456065	134	10	5.376200222860156	1.842635691216857
lower_task	CNS:SF-268	magnitude_g0.50	magnitude_g2.00	0.3019195613473043	0.211992382335344	147	11	7.031135411669696	4.7128327867608135
lower_task	CNS:SF-268	magnitude_g0.50	ordinal	0.6994954307854456	0.6137219846089536	184	13	16.321616767590342	16.321616767590335
lower_task	CNS:SF-268	magnitude_g0.80	magnitude_g1.00	0.09110233396605882	0.03856550903049229	115	9	5.872909328992281	1.09173794048872
lower_task	CNS:SF-268	magnitude_g0.80	magnitude_g1.25	0.1430410399841464	0.04728707159192285	118	9	4.998950730075962	1.4653861984326633
lower_task	CNS:SF-268	magnitude_g0.80	magnitude_g2.00	0.26480179696767997	0.20057913333629598	131	10	7.031135411669696	4.33558329397662
lower_task	CNS:SF-268	magnitude_g0.80	ordinal	0.7178114550712248	0.6221003957302046	193	12	17.070290037381277	16.03482557634213
lower_task	CNS:SF-268	magnitude_g1.00	magnitude_g1.25	0.0945656563857562	0.047951317526268945	72	5	4.135477876607191	1.0328742935657278
lower_task	CNS:SF-268	magnitude_g1.00	magnitude_g2.00	0.23683013627070937	0.20007876393245663	85	6	9.415985479654582	4.056886440786821
lower_task	CNS:SF-268	magnitude_g1.00	ordinal	0.7263579927447145	0.6039754647647967	194	12	18.332556606763916	14.94308763585341
lower_task	CNS:SF-268	magnitude_g1.25	magnitude_g2.00	0.15920680958749495	0.18171046066085866	81	6	5.280507603047391	4.056886440786817
lower_task	CNS:SF-268	magnitude_g1.25	ordinal	0.7190755197541346	0.6277024106757468	191	12	17.299682313198183	15.975961929419137
lower_task	CNS:SF-268	magnitude_g2.00	ordinal	0.7209351896101803	0.5115695899861049	199	12	17.1867588773493	16.604842423752306
lower_task	CNS:SF-295	magnitude_g0.50	magnitude_g0.80	0.13584534632736298	0.05877279928674499	137	10	4.21832746692707	1.0965765425022944
lower_task	CNS:SF-295	magnitude_g0.50	magnitude_g1.00	0.1229653950273768	0.05877281082054687	139	10	3.4492397284998266	1.096576940798096
lower_task	CNS:SF-295	magnitude_g0.50	magnitude_g1.25	0.17515510777780094	0.1243141640465838	140	10	4.970423566727211	2.5918776267495343
lower_task	CNS:SF-295	magnitude_g0.50	magnitude_g2.00	0.3038836545845962	0.2886833726681548	147	11	9.230647058255988	5.954197257214785
lower_task	CNS:SF-295	magnitude_g0.50	ordinal	0.6907677775166441	0.5711539640868222	186	13	16.625323639328176	14.24507253408483
lower_task	CNS:SF-295	magnitude_g0.80	magnitude_g1.00	0.029684058826168643	1.6009061582754017e-08	34	0	3.873455713206361	3.982958016734983e-07
lower_task	CNS:SF-295	magnitude_g0.80	magnitude_g1.25	0.09747717672542743	0.06612621901918035	77	5	3.873455713206361	1.9186201836506882
lower_task	CNS:SF-295	magnitude_g0.80	magnitude_g2.00	0.21467646407279029	0.23213831338039756	80	6	6.877753522768905	4.857620714712491
lower_task	CNS:SF-295	magnitude_g0.80	ordinal	0.7103094133734912	0.5693034611261585	180	11	18.087519300866223	14.918329977183676
lower_task	CNS:SF-295	magnitude_g1.00	magnitude_g1.25	0.08488770507773818	0.06612620751517749	69	5	3.151581235419325	1.9186200202231696
lower_task	CNS:SF-295	magnitude_g1.00	magnitude_g2.00	0.21883490118692742	0.23213830225898285	70	6	8.444133503061812	4.857620316416689
lower_task	CNS:SF-295	magnitude_g1.00	ordinal	0.7149313335515584	0.5693034600548903	178	11	18.603476195922948	14.918330140611195
lower_task	CNS:SF-295	magnitude_g1.25	magnitude_g2.00	0.1528595535647422	0.19647076670575706	69	6	6.1790529618802115	4.454035135756696
lower_task	CNS:SF-295	magnitude_g1.25	ordinal	0.7258529937355801	0.6095627157516221	182	11	16.921940909598007	16.836950160834363
lower_task	CNS:SF-295	magnitude_g2.00	ordinal	0.7174472568882017	0.49310876995089825	182	11	17.313906392253642	17.228913478576047
lower_task	CNS:SF-539	magnitude_g0.50	magnitude_g0.80	0.01381977350403469	0.00232974014672868	100	7	1.2491537252188731	0.04279837672885556
lower_task	CNS:SF-539	magnitude_g0.50	magnitude_g1.00	0.08117261142324639	0.03176918782433621	112	8	4.722910050289586	0.8513591910010936
lower_task	CNS:SF-539	magnitude_g0.50	magnitude_g1.25	0.08522833633847808	0.03458289532822022	118	8	3.9622358221669254	0.8547131776755377
lower_task	CNS:SF-539	magnitude_g0.50	magnitude_g2.00	0.16828895176080258	0.10472042059515824	131	9	6.37231585032652	2.6768039459684463
lower_task	CNS:SF-539	magnitude_g0.50	ordinal	0.6717302978650082	0.38796018638650626	132	7	17.01240380809654	12.535178810726315
lower_task	CNS:SF-539	magnitude_g0.80	magnitude_g1.00	0.084186469612457	0.030120420976059242	89	5	4.616556003558619	0.8411171648111111
